Topic,Count,Name,Representation,Representative_Docs
10,649,10_you_luigi_thank_need,"['you', 'luigi', 'thank', 'need', 'we', 'me', 'my', 'im', 'to', 'for']","['LUIGI WE NEED YOU', 'Luigi? We need you.', 'For you, Luigi.']"
11,629,11_mangione_healthcare_the_of,"['mangione', 'healthcare', 'the', 'of', 'ceo', 'to', 'unitedhealthcare', 'and', 'had', 'health']","['Suspect in UnitedHealthcare CEO\'s murder was found with note saying:\n\n""These parasites had it coming ... I do apologize for any strife and trauma, but it had to be done"" - CNN', 'Health insurance CEO killer Luigi Mangione has been taken into custody and was carrying a manifesto that listed his grievances with the insurance industry:\n\n“I do apologize for any strife or trauma. But it had to be done. These parasites had it coming.”', '🚨 BREAKING: Part of the manifesto of the UnitedHealthcare CEO sho*ting suspect has been released.\n\nLuigi Mangione says, ""I do apologize for any strife or traumas, but it had to be done. Frankly, these parasites had it coming.""\n\n""To the Feds, I’ll keep this short, because I do…']"
12,621,12_hero_luigi_is_the,"['hero', 'luigi', 'is', 'the', 'and', 'to', 'you', 'of', 'like', 'people']","['Luigi is the hero of this story', '$hero $luigi', 'LUIGI IS AN AMERICAN HERO 🗣️🗣️🗣️🗣️🗣️🗣️ 🇺🇸 A MAN OF THE PEOPLE , HE DID WHAT A LOT OF US ALWAYS WANTED TO DO , HES JUST THE ONLY ONE THAT HAD THE GUTS TO DO IT 🤷\u200d♀️']"
13,584,13_unitedhealthcare_ceo_of_the,"['unitedhealthcare', 'ceo', 'of', 'the', 'brian', 'thompson', 'insurance', 'to', 'healthcare', 'and']","['And people wonder why health insurance CEOs are getting got. United Healthcare CEO Brian Thompson fucked around and found out with his AI that denied 90% of claims.', 'When I shot the CEO of UnitedHealthcare', 'Read ""Reporter has ‘no sympathy’ for UnitedHealthcare CEO Brian Thompson"" \n Because health insurance companies are SO greedy, I can\'t help but wonder how many people are dead BECAUSE OF Brian Thompson and ceo\'s like him..']"
14,583,14_luigi_did_was_it,"['luigi', 'did', 'was', 'it', 'this', 'the', 'wrong', 'do', 'he', 'didnt']","['Wrong, if that guy was the one who did what Luigi did, I’d still think he was based af lol. But as it stands, he set a woman on fire so I think he sucks. And it works the other way: I’d think Luigi sucked if he set a woman alight, but he didn’t.', 'I do not think Luigi did it', 'That’s why Luigi did what he did, because it was morally right to do so']"
15,512,15_ceo_the_ceos_that,"['ceo', 'the', 'ceos', 'that', 'to', 'and', 'luigi', 'of', 'was', 'is']","[""And Luigi didn't kill people, he killed a CEO. See I can do it too."", 'That ceo killed more people than Luigi ever did', 'Luigi, the people’s CEO.']"
16,450,16_innocent_jury_guilty_luigi,"['innocent', 'jury', 'guilty', 'luigi', 'is', 'justice', 'the', 'not', 'to', 'lawyer']","['$LUIGI IS INNOCENT', 'He is innocent $luigi', 'He is innocent. FREE $LUIGI 👀']"
17,392,17_healthcare_insurance_health_to,"['healthcare', 'insurance', 'health', 'to', 'the', 'and', 'luigi', 'of', 'is', 'companies']","['That’s why so many people can relate to the United healthcare shooter Luigi. Because insurance companies is in the medical system profit over people by protocol playbook has her in destroy family as well', 'Big Pharma, the insurance companies, and the medical system are all corrupt because of the money\n\nThe left knows this, heck they even are supporting Luigi Sh**ting the Healthcare CEO\n\nWhy is it every time the right stands up against these folks, they call us conspiracy theorists…', 'Luigi did what he did to bring attention to the corrupt healthcare system. And you all are still ignoring that fact!! Healthcare providers like United Healthcare have $$$Billions in assets because they deny services and raise healthcare premiums. You all are braindead like Biden!']"
18,376,18_terrorism_the_terrorist_is,"['terrorism', 'the', 'terrorist', 'is', 'they', 'to', 'of', 'and', 'are', 'for']","['Do you know why they’re charging Luigi with an act terrorism? So other citizens won’t be motivated to do what he did, why the fuck are they not doing this to school shooters? Maybe they wouldn’t be motivated to do what they did! I’m so fucking mad right now! #Defend #Deny #Depose', 'Very few school shooters have gotten the death penalty. Yet the U.S. is trying to charge Luigi Mangione so he gets the death penalty for killing one man. You can kill dozens of kids and get a lesser sentence because their lives don’t matter as much as a CEO’s. That’s America.', 'So they are thinking about the death penalty for Luigi Mangione. \n\nJust think about that for a second. \n\nHow many shooters of school children have ever faced the death penalty? \n\nThis is the world we live in. One wealthy CEO is worth more than thousands of dead children.']"
19,329,19_penny_nypd_daniel_the,"['penny', 'nypd', 'daniel', 'the', 'mangione', 'is', 'to', 'and', 'perp', 'terrorism']","['Daniel Penny killed an unarmed man who didn’t touch anyone. \n\nLuigi killed a CEO who exploited & profited from the suffering & illnesses of his customers, leading to the deaths of thousands. \n\nThey are not the same. Daniel is not a hero. Luigi is.', 'A country that acquitted Daniel Penny, Kyle Rittenhouse of murder and has not charged the Mayor of New York (Eric Adams) for corruption. Is a country that can’t possibly prosecute Luigi Mangione.', 'If Daniel Penny is a hero so is Luigi...']"
20,284,20_prison_jail_luigi_in,"['prison', 'jail', 'luigi', 'in', 'to', 'prisoners', 'inmates', 'the', 'be', 'free']","['will fight luigi out of the prison', 'he should be the one in jail not luigi', 'If they k*ll luigi in prison we need to r!0t']"
21,189,21_the_and_of_healthcare,"['the', 'and', 'of', 'healthcare', 'to', 'that', 'is', 'he', 'people', 'for']","[""The MEDIA needs to\nstop shaming Working Class Ppl\nfor not HATING Luigi Mangione\n\nHealth Insurance Companies \nHAVE KILLED MILLIONS of PPL\nby DENYING CARE & COVERAGE\n& didn't care\n\nAsk WHAT DROVE HIM\nto do what he did\nINSTAED OF distracting us with\nwho he is\n\nLuigi is all of us"", 'I just say that those who are fans of Luigi should advocate for a reform of the healthcare system, the reason Luigi is in jail is because of that.', ""This is why so many people see Luigi as a hero.\n\nI'm not saying Luigi is the answer, I'm saying that the American healthcare industry is broken, needs to be fixed, and insurance companies and Big Pharma both are at the heart of it.\n\nMAHA""]"
22,164,22_pardon_biden_pardoned_president,"['pardon', 'biden', 'pardoned', 'president', 'trump', 'joe', 'should', 'luigi', 'mangione', 'can']","['Should BIden Pardon Luigi?', 'Should Biden pardon Luigi?', 'Should Biden pardon Luigi Mangione?']"
23,146,23_mcdonalds_manifesto_snitched_employee,"['mcdonalds', 'manifesto', 'snitched', 'employee', 'snitch', 'on', 'young', 'the', 'that', 'luigi']","['Me and the boys paying a visit to that McDonalds that snitched on Luigi', 'To the fat b*tch McDonalds worker who snitched on Luigi Mangione that’s why ya fat ass works at McDonalds.', 'FUCK YOU MCDONALDS EMPLOYEE THAT SNITCHED ON LUIGI🤬🤬']"
24,114,24_kyle_rittenhouse_bundy_ted,"['kyle', 'rittenhouse', 'bundy', 'ted', 'killed', 'and', 'was', 'luigi', 'who', 'to']","['why are people comparing luigi to kyle rittenhouse bro, kyle was OBVIOUS self defense and luigi was a social contribution\nLET THEM BOTH BE FREE', 'There is plenty of evidence Kyle Rittenhouse wanted to kill someone that day.\n\nKyle brought a loaded weapon and those two people he shot were protecting the self from him. Then he gunned them down. Kyle was a murderer.\n\nLuigi was a hero.', 'I support kyle rittenhouse and Luigi 🤷🏻\u200d♂️']"
